TRTID10,state,county,tract,cbsa10,POP70SP1,INCPC70
36081114100,NY,Queens County,Census Tract 1141,35620,2782.999988,6663.035
36081114700,NY,Queens County,Census Tract 1147,35620,1705.000005,5981.989
36081115100,NY,Queens County,Census Tract 1151,35620,1446,6233.083
36081115500,NY,Queens County,Census Tract 1155,35620,2048.000011,4899.005
36081115700,NY,Queens County,Census Tract 1157,35620,3425.000006,5565.744
36081115900,NY,Queens County,Census Tract 1159,35620,2964.000075,6216.043
36081116100,NY,Queens County,Census Tract 1161,35620,2803.999995,5978.31
36081116300,NY,Queens County,Census Tract 1163,35620,5905.999967,5578.623
36081116700,NY,Queens County,Census Tract 1167,35620,968.0000142,5269.918
36081117100,NY,Queens County,Census Tract 1171,35620,2439.802254,4941.329
36081117500,NY,Queens County,Census Tract 1175,35620,4416.19776,5685.248
36081118100,NY,Queens County,Census Tract 1181,35620,1921.999996,4642.443
36081118500,NY,Queens County,Census Tract 1185,35620,1595,4213.808
36081118700,NY,Queens County,Census Tract 1187,35620,1685.999994,5262.909
36081118900,NY,Queens County,Census Tract 1189,35620,1843.999979,4794.247
36081119100,NY,Queens County,Census Tract 1191,35620,2321.000026,4760.854
36081119300,NY,Queens County,Census Tract 1193,35620,2228.000017,5129.067
36081119500,NY,Queens County,Census Tract 1195,35620,1537.999994,5151.571
36081119900,NY,Queens County,Census Tract 1199,35620,1346.000045,5079.509
36081120100,NY,Queens County,Census Tract 1201,35620,1288.999981,4864.96
36081120300,NY,Queens County,Census Tract 1203,35620,1275.999993,5461.218
36081120500,NY,Queens County,Census Tract 1205,35620,2475,4354.453
36081120700,NY,Queens County,Census Tract 1207,35620,2067.000027,5201.276
36081121500,NY,Queens County,Census Tract 1215,35620,3160.999974,4925.407
36081122300,NY,Queens County,Census Tract 1223,35620,3027.000025,5004.422
36081122701,NY,Queens County,Census Tract 1227.01,35620,9196.999889,5158.556
36081122702,NY,Queens County,Census Tract 1227.02,35620,8083.999812,4259.876
36081124100,NY,Queens County,Census Tract 1241,35620,3725.99999,6261.309
36081124700,NY,Queens County,Census Tract 1247,35620,3315.000012,6582.002
36081125700,NY,Queens County,Census Tract 1257,35620,2717.999988,4841.546
36081126500,NY,Queens County,Census Tract 1265,35620,1643.000015,4961.75
36081126700,NY,Queens County,Census Tract 1267,35620,2514.918114,5734.728
36081127700,NY,Queens County,Census Tract 1277,35620,3846.000026,9929.046
36081128300,NY,Queens County,Census Tract 1283,35620,165.3848993,5921.802
36081129102,NY,Queens County,Census Tract 1291.02,35620,3580.314814,8754.215
36081129103,NY,Queens County,Census Tract 1291.03,35620,5055.826387,6059.621
36081129104,NY,Queens County,Census Tract 1291.04,35620,6171.888276,6059.818
36081130100,NY,Queens County,Census Tract 1301,35620,4772.999996,5383.141
36081133300,NY,Queens County,Census Tract 1333,35620,3890.000007,7525.181
36081133900,NY,Queens County,Census Tract 1339,35620,1442.000005,7702.989
36081134100,NY,Queens County,Census Tract 1341,35620,2907.000003,7046.256
36081134700,NY,Queens County,Census Tract 1347,35620,9916.999991,7156.185
36081136700,NY,Queens County,Census Tract 1367,35620,6419.999957,6539.789
36081137700,NY,Queens County,Census Tract 1377,35620,7526.000056,5059.834
36081138501,NY,Queens County,Census Tract 1385.01,35620,4442.199464,6805.889
36081138502,NY,Queens County,Census Tract 1385.02,35620,0,0
36081139900,NY,Queens County,Census Tract 1399,35620,1851.800568,6573.366
36081140300,NY,Queens County,Census Tract 1403,35620,2918.000022,5641.033
36081140901,NY,Queens County,Census Tract 1409.01,35620,1109.437155,6013.891
36081140902,NY,Queens County,Census Tract 1409.02,35620,2204.000026,5796.863
36081141700,NY,Queens County,Census Tract 1417,35620,4497.000013,5800.817
36081142900,NY,Queens County,Census Tract 1429,35620,3653.999997,5648.034
36081143500,NY,Queens County,Census Tract 1435,35620,2394.999998,5336.132
36081144100,NY,Queens County,Census Tract 1441,35620,3470.999968,5410.342
36081144700,NY,Queens County,Census Tract 1447,35620,3106.15054,4218.654
36081145101,NY,Queens County,Census Tract 1451.01,35620,1321.999995,5483.414
36081145102,NY,Queens County,Census Tract 1451.02,35620,2549.849433,5216.081
36081145900,NY,Queens County,Census Tract 1459,35620,2768,4627.373
36081146300,NY,Queens County,Census Tract 1463,35620,2780.255221,4860.305
36081146700,NY,Queens County,Census Tract 1467,35620,2930.097263,5177.979
36081147100,NY,Queens County,Census Tract 1471,35620,2957.000007,6555.623
36081147900,NY,Queens County,Census Tract 1479,35620,4095.999957,6953.202
36081148300,NY,Queens County,Census Tract 1483,35620,2942.000009,8369.178
36081150701,NY,Queens County,Census Tract 1507.01,35620,4179.000009,6596.675
36081150702,NY,Queens County,Census Tract 1507.02,35620,3738.000021,6543.698
36081152901,NY,Queens County,Census Tract 1529.01,35620,6167.060391,5953.506
36081152902,NY,Queens County,Census Tract 1529.02,35620,7270.000037,5907.394
36081155101,NY,Queens County,Census Tract 1551.01,35620,2592.34509,5311.526
36081155102,NY,Queens County,Census Tract 1551.02,35620,7133.124353,5309.892
36081156700,NY,Queens County,Census Tract 1567,35620,4863.469738,572.0433
36081157101,NY,Queens County,Census Tract 1571.01,35620,8258.083589,5302.612
36081157102,NY,Queens County,Census Tract 1571.02,35620,1239.916467,5849.748
36081157901,NY,Queens County,Census Tract 1579.01,35620,5118.000036,5035.258
36081157902,NY,Queens County,Census Tract 1579.02,35620,3422.999999,5306.397
36081157903,NY,Queens County,Census Tract 1579.03,35620,4445.000008,5185.217
36081161700,NY,Queens County,Census Tract 1617,35620,5354.000029,4951.277
36081162100,NY,Queens County,Census Tract 1621,35620,5041.000017,4562.189
36085000300,NY,Richmond County,Census Tract 3,35620,1280.357414,5130.786
36085000600,NY,Richmond County,Census Tract 6,35620,1519.527452,5721.422
36085000700,NY,Richmond County,Census Tract 7,35620,4720.999982,4554.21
36085000800,NY,Richmond County,Census Tract 8,35620,3963.000025,4166.311
36085000900,NY,Richmond County,Census Tract 9,35620,1583.000008,4924.778
36085001100,NY,Richmond County,Census Tract 11,35620,3446.999982,4164.722
36085001700,NY,Richmond County,Census Tract 17,35620,1858,5436.01
36085001800,NY,Richmond County,Census Tract 18,35620,610.3320394,4186.609
36085002001,NY,Richmond County,Census Tract 20.01,35620,948.0000125,5626.635
36085002002,NY,Richmond County,Census Tract 20.02,35620,2351.840541,5124.84
36085002100,NY,Richmond County,Census Tract 21,35620,3519.501992,3785.325
36085002700,NY,Richmond County,Census Tract 27,35620,1094.370777,3776.458
36085002900,NY,Richmond County,Census Tract 29,35620,4315.999974,3801.072
36085003300,NY,Richmond County,Census Tract 33,35620,3014.913555,6884.624
36085003600,NY,Richmond County,Census Tract 36,35620,1339.999997,4316.667
36085003900,NY,Richmond County,Census Tract 39,35620,2694.086382,8116.02
36085004000,NY,Richmond County,Census Tract 40,35620,5136.999955,4544.854
36085004700,NY,Richmond County,Census Tract 47,35620,3458.999945,3508.454
36085005000,NY,Richmond County,Census Tract 50,35620,2220.000004,4742.33
36085005900,NY,Richmond County,Census Tract 59,35620,3084.000051,6317.129
36085006400,NY,Richmond County,Census Tract 64,35620,3567.928497,4522.834
36085006700,NY,Richmond County,Census Tract 67,35620,2988.000013,6026.294
36085007000,NY,Richmond County,Census Tract 70,35620,5389.071507,4027.518
36085007400,NY,Richmond County,Census Tract 74,35620,2138.000027,3933.421
36085007500,NY,Richmond County,Census Tract 75,35620,3211.999997,4409.571
36085007700,NY,Richmond County,Census Tract 77,35620,1349.000005,3494.488
36085008100,NY,Richmond County,Census Tract 81,35620,4286.999997,4517.575
36085009601,NY,Richmond County,Census Tract 96.01,35620,3576.99997,5512.323
36085009602,NY,Richmond County,Census Tract 96.02,35620,3504.00001,4736.529
36085009700,NY,Richmond County,Census Tract 97,35620,4090.999986,4819.696
36085010500,NY,Richmond County,Census Tract 105,35620,4556.000032,4555.698
36085011201,NY,Richmond County,Census Tract 112.01,35620,2363.000014,4859.504
36085011202,NY,Richmond County,Census Tract 112.02,35620,4161.999995,4108.032
36085011401,NY,Richmond County,Census Tract 114.01,35620,3560.999989,4663.875
36085011402,NY,Richmond County,Census Tract 114.02,35620,3293.999975,4758.736
36085012100,NY,Richmond County,Census Tract 121,35620,3460.000002,5766.942
36085012200,NY,Richmond County,Census Tract 122,35620,4318.000008,5157.81
36085012500,NY,Richmond County,Census Tract 125,35620,3007.000024,4371.349
36085012804,NY,Richmond County,Census Tract 128.04,35620,2678.0862,4553.567
36085012805,NY,Richmond County,Census Tract 128.05,35620,2560.058328,4679.338
36085012806,NY,Richmond County,Census Tract 128.06,35620,5156.360837,4679.337
36085013201,NY,Richmond County,Census Tract 132.01,35620,1874.99999,5205.504
36085013203,NY,Richmond County,Census Tract 132.03,35620,5189.558644,5751.924
36085013204,NY,Richmond County,Census Tract 132.04,35620,5184.440997,5751.924
36085013301,NY,Richmond County,Census Tract 133.01,35620,1785,3276.425
36085013302,NY,Richmond County,Census Tract 133.02,35620,3049.657543,3748.77
36085013400,NY,Richmond County,Census Tract 134,35620,3869.999982,5379.993
36085013800,NY,Richmond County,Census Tract 138,35620,6813.879005,5482.493
36085014100,NY,Richmond County,Census Tract 141,35620,2078.000042,4609.949
36085014604,NY,Richmond County,Census Tract 146.04,35620,2440.750995,5729.31
36085014605,NY,Richmond County,Census Tract 146.05,35620,1418.789332,5484.336
36085014606,NY,Richmond County,Census Tract 146.06,35620,3089.331545,5484.074
36085014607,NY,Richmond County,Census Tract 146.07,35620,2147.055356,5729.31
36085014608,NY,Richmond County,Census Tract 146.08,35620,1669.675716,5729.31
36085014700,NY,Richmond County,Census Tract 147,35620,3982.000009,6271.001
36085015100,NY,Richmond County,Census Tract 151,35620,5847.000022,5657.738
36085015400,NY,Richmond County,Census Tract 154,35620,102.4947023,3389.286
36085015601,NY,Richmond County,Census Tract 156.01,35620,6395.999984,5100.032
36085015602,NY,Richmond County,Census Tract 156.02,35620,3702.077119,5153.494
36085015603,NY,Richmond County,Census Tract 156.03,35620,1530.479181,4241.988
36085016901,NY,Richmond County,Census Tract 169.01,35620,2160.327608,5028.91
36085017005,NY,Richmond County,Census Tract 170.05,35620,3086.479033,5203.398
36085017007,NY,Richmond County,Census Tract 170.07,35620,690.6879733,5667.637
36085017008,NY,Richmond County,Census Tract 170.08,35620,506.8836348,5667.637
36085017009,NY,Richmond County,Census Tract 170.09,35620,518.2252624,5667.637
36085017010,NY,Richmond County,Census Tract 170.10,35620,531.2030448,5667.637
36085017011,NY,Richmond County,Census Tract 170.11,35620,1746.093513,5203.399
36085017012,NY,Richmond County,Census Tract 170.12,35620,1771.427451,5203.399
36085017300,NY,Richmond County,Census Tract 173,35620,2076.000042,4341.549
36085017600,NY,Richmond County,Census Tract 176,35620,2260.443713,4901.759
36085017700,NY,Richmond County,Census Tract 177,35620,6215.672407,7384.728
36085018100,NY,Richmond County,Census Tract 181,35620,3788.000011,5490.802
36085018701,NY,Richmond County,Census Tract 187.01,35620,1300.897092,4650.506
36085018702,NY,Richmond County,Census Tract 187.02,35620,5050.000042,4784.13
36085018901,NY,Richmond County,Census Tract 189.01,35620,5633.102905,4989.288
36085018902,NY,Richmond County,Census Tract 189.02,35620,2167.999986,5472.093
36085019700,NY,Richmond County,Census Tract 197,35620,2073.999981,4764.405
36085019800,NY,Richmond County,Census Tract 198,35620,3252.999977,4253.265
36085020100,NY,Richmond County,Census Tract 201,35620,3266.000006,5259.938
36085020700,NY,Richmond County,Census Tract 207,35620,4528.953042,3896.31
36085020801,NY,Richmond County,Census Tract 208.01,35620,202.536432,4520.386
36085020803,NY,Richmond County,Census Tract 208.03,35620,1955.136126,5252.069
36085020804,NY,Richmond County,Census Tract 208.04,35620,1238.969524,5251.977
36085021300,NY,Richmond County,Census Tract 213,35620,5316.601059,4174.977
36085022300,NY,Richmond County,Census Tract 223,35620,1881.628942,3945.837
36085022600,NY,Richmond County,Census Tract 226,35620,2014.302106,4118.943
36085022800,NY,Richmond County,Census Tract 228,35620,1418.318698,5268.502
36085023100,NY,Richmond County,Census Tract 231,35620,1889,3535.465
36085023900,NY,Richmond County,Census Tract 239,35620,1800.239402,3839.587
36085024401,NY,Richmond County,Census Tract 244.01,35620,1756.094524,4474.176
36085024402,NY,Richmond County,Census Tract 244.02,35620,1193.905486,4474.177
36085024700,NY,Richmond County,Census Tract 247,35620,2349.354219,4580.869
36085024800,NY,Richmond County,Census Tract 248,35620,3306.76649,4369.614
36085025100,NY,Richmond County,Census Tract 251,35620,3875.205062,5466.879
36085027301,NY,Richmond County,Census Tract 273.01,35620,5802.182628,1004.113
36085027302,NY,Richmond County,Census Tract 273.02,35620,1713.999982,5749.792
36085027702,NY,Richmond County,Census Tract 277.02,35620,725.8225713,6141.562
36085027704,NY,Richmond County,Census Tract 277.04,35620,273.5080596,6141.562
36085027705,NY,Richmond County,Census Tract 277.05,35620,318.3090532,6141.562
36085027706,NY,Richmond County,Census Tract 277.06,35620,172.9339221,6141.562
36085027900,NY,Richmond County,Census Tract 279,35620,1655.518109,6171.345
36085029102,NY,Richmond County,Census Tract 291.02,35620,4493.042303,5280.881
36085029103,NY,Richmond County,Census Tract 291.03,35620,987.1106444,5281.243
36085029104,NY,Richmond County,Census Tract 291.04,35620,1045.36105,5368.504
36085030301,NY,Richmond County,Census Tract 303.01,35620,534.0878567,5475
36085030302,NY,Richmond County,Census Tract 303.02,35620,771.4071768,5475.411
36085031901,NY,Richmond County,Census Tract 319.01,35620,3310.999938,2585.926
36085031902,NY,Richmond County,Census Tract 319.02,35620,2125.748165,3690.335
36085032300,NY,Richmond County,Census Tract 323,35620,760.887362,4139.778
36087010101,NY,Rockland County,Census Tract 101.01,35620,9376.676718,4106.447
36087010102,NY,Rockland County,Census Tract 101.02,35620,483.7689841,4832.634
36087010200,NY,Rockland County,Census Tract 102,35620,4020.341479,5192.136
36087010501,NY,Rockland County,Census Tract 105.01,35620,1298.587785,3820.717
36087010502,NY,Rockland County,Census Tract 105.02,35620,614.1845527,4552.593
36087010503,NY,Rockland County,Census Tract 105.03,35620,6316.727365,4363.195
36087010601,NY,Rockland County,Census Tract 106.01,35620,4328.17849,4594.152
36087010602,NY,Rockland County,Census Tract 106.02,35620,3968.368155,4654.177
36087010701,NY,Rockland County,Census Tract 107.01,35620,4219.138033,4338.802
36087010702,NY,Rockland County,Census Tract 107.02,35620,1146.990875,4336.354
36087010703,NY,Rockland County,Census Tract 107.03,35620,1955.216841,4336.354
36087010801,NY,Rockland County,Census Tract 108.01,35620,4447.027379,7155.901
36087010802,NY,Rockland County,Census Tract 108.02,35620,5040.150446,7131.319
36087010803,NY,Rockland County,Census Tract 108.03,35620,1807.647632,7159.225
36087010804,NY,Rockland County,Census Tract 108.04,35620,1561.57501,7159.225
36087010901,NY,Rockland County,Census Tract 109.01,35620,2979.667971,6137.93
36087010902,NY,Rockland County,Census Tract 109.02,35620,3913.439686,5834.198
36087011000,NY,Rockland County,Census Tract 110,35620,2776.186421,7545.083
36087011101,NY,Rockland County,Census Tract 111.01,35620,2804.045616,5482.458
36087011102,NY,Rockland County,Census Tract 111.02,35620,5230.518803,5401.852
36087011200,NY,Rockland County,Census Tract 112,35620,5938.331753,6720.697
36087011301,NY,Rockland County,Census Tract 113.01,35620,3852.431744,4931.271
36087011302,NY,Rockland County,Census Tract 113.02,35620,3922.244371,5400.351
36087011303,NY,Rockland County,Census Tract 113.03,35620,3665.306021,5400.351
36087011401,NY,Rockland County,Census Tract 114.01,35620,3994.42486,5990.64
36087011403,NY,Rockland County,Census Tract 114.03,35620,5006.001653,5990.609
36087011404,NY,Rockland County,Census Tract 114.04,35620,2458.793717,5991.196
36087011405,NY,Rockland County,Census Tract 114.05,35620,2461.73463,5994.722
36087011501,NY,Rockland County,Census Tract 115.01,35620,6796.450126,6248.31
36087011502,NY,Rockland County,Census Tract 115.02,35620,8717.739323,6242.682
36087011504,NY,Rockland County,Census Tract 115.04,35620,1777.771139,6220.572
36087011505,NY,Rockland County,Census Tract 115.05,35620,457.8948897,6248.309
36087011506,NY,Rockland County,Census Tract 115.06,35620,320.1144508,6248.31
36087011601,NY,Rockland County,Census Tract 116.01,35620,8063.004453,6531.874
36087011602,NY,Rockland County,Census Tract 116.02,35620,1655.484873,6572.14
36087011603,NY,Rockland County,Census Tract 116.03,35620,931.4041354,6612.733
36087011700,NY,Rockland County,Census Tract 117,35620,2811.152627,4567.456
36087011800,NY,Rockland County,Census Tract 118,35620,1204.990516,4186.023
36087011901,NY,Rockland County,Census Tract 119.01,35620,3594.057845,4883.175
36087011902,NY,Rockland County,Census Tract 119.02,35620,2896.235287,4898.802
36087012000,NY,Rockland County,Census Tract 120,35620,1766.721192,7512.971
36087012101,NY,Rockland County,Census Tract 121.01,35620,3597.21068,5824.295
36087012102,NY,Rockland County,Census Tract 121.02,35620,1065.418883,5778.497
36087012103,NY,Rockland County,Census Tract 121.03,35620,1634.195403,5825.085
36087012105,NY,Rockland County,Census Tract 121.05,35620,1715.775011,5725.497
36087012106,NY,Rockland County,Census Tract 121.06,35620,1286.409161,5735.625
36087012202,NY,Rockland County,Census Tract 122.02,35620,3537.63231,5650.165
36087012203,NY,Rockland County,Census Tract 122.03,35620,1614.604202,5651.141
36087012204,NY,Rockland County,Census Tract 122.04,35620,2744.021577,5648.287
36087012300,NY,Rockland County,Census Tract 123,35620,3927.281426,3766.239
36087012401,NY,Rockland County,Census Tract 124.01,35620,2059.315336,5053.902
36087012402,NY,Rockland County,Census Tract 124.02,35620,2192.902479,5044.016
36087012501,NY,Rockland County,Census Tract 125.01,35620,5043.168918,6475.407
36087012502,NY,Rockland County,Census Tract 125.02,35620,5662.668917,6473.313
36087012600,NY,Rockland County,Census Tract 126,35620,7452.825301,5562.345
36087012700,NY,Rockland County,Census Tract 127,35620,4452.976692,5303.909
36087012800,NY,Rockland County,Census Tract 128,35620,7283.532419,5409.19
36087013001,NY,Rockland County,Census Tract 130.01,35620,5617.388847,2074.527
36087013002,NY,Rockland County,Census Tract 130.02,35620,3814.582022,5725.976
36087013003,NY,Rockland County,Census Tract 130.03,35620,5654.377486,5720.193
36087013100,NY,Rockland County,Census Tract 131,35620,5647.492025,5009.412
36087013200,NY,Rockland County,Census Tract 132,35620,3500.89514,5129.449
36087013300,NY,Rockland County,Census Tract 133,35620,1581.033926,5592.805
36087013401,NY,Rockland County,Census Tract 134.01,35620,4138.071155,6787.366
36087013402,NY,Rockland County,Census Tract 134.02,35620,4098.490964,6787.353
36103110101,NY,Suffolk County,Census Tract 1101.01,35620,3866.472458,12389.07
36103110102,NY,Suffolk County,Census Tract 1101.02,35620,5520.507942,7692.694
36103110200,NY,Suffolk County,Census Tract 1102,35620,5578.297393,7061.912
36103110300,NY,Suffolk County,Census Tract 1103,35620,5745.0163,7816.675
36103110401,NY,Suffolk County,Census Tract 1104.01,35620,4401.262505,7027.047
36103110402,NY,Suffolk County,Census Tract 1104.02,35620,2121.271679,7027.047
36103110501,NY,Suffolk County,Census Tract 1105.01,35620,3802.054697,6545.549
36103110502,NY,Suffolk County,Census Tract 1105.02,35620,2284.411022,6533.14
36103110600,NY,Suffolk County,Census Tract 1106,35620,7070.999994,6231.029
36103110801,NY,Suffolk County,Census Tract 1108.01,35620,2490.621158,5417.796
36103110803,NY,Suffolk County,Census Tract 1108.03,35620,5969.099711,5742.646
36103110901,NY,Suffolk County,Census Tract 1109.01,35620,3233.46585,5261.277
36103110902,NY,Suffolk County,Census Tract 1109.02,35620,3888.256257,5261.277
36103111001,NY,Suffolk County,Census Tract 1110.01,35620,2329.688698,4784.479
36103111002,NY,Suffolk County,Census Tract 1110.02,35620,3439.311305,4784.478
36103111100,NY,Suffolk County,Census Tract 1111,35620,7396.999942,4567.408
36103111201,NY,Suffolk County,Census Tract 1112.01,35620,2989.710745,4793.626
36103111202,NY,Suffolk County,Census Tract 1112.02,35620,4843.308147,4793.632
36103111300,NY,Suffolk County,Census Tract 1113,35620,4962.983663,8104.495
36103111401,NY,Suffolk County,Census Tract 1114.01,35620,2171.722387,6609.186
36103111402,NY,Suffolk County,Census Tract 1114.02,35620,5406.259142,6609.185
36103111503,NY,Suffolk County,Census Tract 1115.03,35620,2573.218999,5994.996
36103111504,NY,Suffolk County,Census Tract 1115.04,35620,2185.14514,5994.996
36103111505,NY,Suffolk County,Census Tract 1115.05,35620,3218.44857,5305.642
36103111506,NY,Suffolk County,Census Tract 1115.06,35620,5416.551407,5305.642
36103111601,NY,Suffolk County,Census Tract 1116.01,35620,4243.73662,5275.844
36103111602,NY,Suffolk County,Census Tract 1116.02,35620,3896.010846,5275.843
36103111701,NY,Suffolk County,Census Tract 1117.01,35620,5439.636048,4894.372
36103111703,NY,Suffolk County,Census Tract 1117.03,35620,3968.513472,5502.205
36103111704,NY,Suffolk County,Census Tract 1117.04,35620,3002.017795,5502.204
36103111801,NY,Suffolk County,Census Tract 1118.01,35620,7230.467097,5849.577
36103111802,NY,Suffolk County,Census Tract 1118.02,35620,3839.00001,5853.277
36103111803,NY,Suffolk County,Census Tract 1118.03,35620,3495.99998,6276.091
36103111804,NY,Suffolk County,Census Tract 1118.04,35620,3482.000002,5595.152
36103111900,NY,Suffolk County,Census Tract 1119,35620,6447.000049,6859.264
36103112001,NY,Suffolk County,Census Tract 1120.01,35620,5949.000026,5211.401
36103112002,NY,Suffolk County,Census Tract 1120.02,35620,6023.999945,5751.051
36103112102,NY,Suffolk County,Census Tract 1121.02,35620,3900.00001,8186.928
36103112103,NY,Suffolk County,Census Tract 1121.03,35620,2937.402721,5221.549
36103112104,NY,Suffolk County,Census Tract 1121.04,35620,3332.655251,5221.549
36103112204,NY,Suffolk County,Census Tract 1122.04,35620,695.2288778,5463.473
36103112206,NY,Suffolk County,Census Tract 1122.06,35620,7145.771162,5463.473
36103112210,NY,Suffolk County,Census Tract 1122.10,35620,7722.119689,6844.201
36103112211,NY,Suffolk County,Census Tract 1122.11,35620,3511.733509,6847.595
36103112212,NY,Suffolk County,Census Tract 1122.12,35620,2714.340824,6532.444
36103112213,NY,Suffolk County,Census Tract 1122.13,35620,3085.559649,6516.185
36103112214,NY,Suffolk County,Census Tract 1122.14,35620,5519.66143,6531.629
36103122300,NY,Suffolk County,Census Tract 1223,35620,2271.999969,4849.451
36103122403,NY,Suffolk County,Census Tract 1224.03,35620,4608.643573,4272.056
36103122404,NY,Suffolk County,Census Tract 1224.04,35620,1505.338261,4272.054
36103122405,NY,Suffolk County,Census Tract 1224.05,35620,2816.462885,4382.66
36103122406,NY,Suffolk County,Census Tract 1224.06,35620,3495.47187,4382.787
36103122501,NY,Suffolk County,Census Tract 1225.01,35620,3831.108029,3812.704
36103122502,NY,Suffolk County,Census Tract 1225.02,35620,3961.862852,3795.942
36103122601,NY,Suffolk County,Census Tract 1226.01,35620,7520.637812,4675.654
36103122602,NY,Suffolk County,Census Tract 1226.02,35620,5535.550265,4795.928
36103122603,NY,Suffolk County,Census Tract 1226.03,35620,7706.000015,4950.041
36103122704,NY,Suffolk County,Census Tract 1227.04,35620,2035.166565,5115.56
36103122705,NY,Suffolk County,Census Tract 1227.05,35620,3355.893696,5115.56
36103122706,NY,Suffolk County,Census Tract 1227.06,35620,4181.697372,4574.928
36103122707,NY,Suffolk County,Census Tract 1227.07,35620,5174.788888,3219.968
36103122801,NY,Suffolk County,Census Tract 1228.01,35620,4036.301319,4411.064
36103122802,NY,Suffolk County,Census Tract 1228.02,35620,5481.999952,4435.539
36103122901,NY,Suffolk County,Census Tract 1229.01,35620,4597.999874,4070.133
36103122902,NY,Suffolk County,Census Tract 1229.02,35620,4901.000006,4626.981
36103123001,NY,Suffolk County,Census Tract 1230.01,35620,5327.000009,4718.754
36103123002,NY,Suffolk County,Census Tract 1230.02,35620,3785.999998,4569.436
36103123101,NY,Suffolk County,Census Tract 1231.01,35620,3173.601862,4992.863
36103123102,NY,Suffolk County,Census Tract 1231.02,35620,4301.068418,5103.752
36103123201,NY,Suffolk County,Census Tract 1232.01,35620,1694.290069,3457.677
36103123202,NY,Suffolk County,Census Tract 1232.02,35620,1974.638101,3418.016
36103123301,NY,Suffolk County,Census Tract 1233.01,35620,6263.132861,4173.911
36103123302,NY,Suffolk County,Census Tract 1233.02,35620,1599.980909,4173.566
36103123401,NY,Suffolk County,Census Tract 1234.01,35620,4566.882042,4059.004
36103123402,NY,Suffolk County,Census Tract 1234.02,35620,6900.000064,4335.674
36103123500,NY,Suffolk County,Census Tract 1235,35620,5035.523255,4866.473
36103123600,NY,Suffolk County,Census Tract 1236,35620,4391.000003,6516.991
36103123701,NY,Suffolk County,Census Tract 1237.01,35620,4751.999993,4030.688
36103123702,NY,Suffolk County,Census Tract 1237.02,35620,8193.999951,4386.638
36103123801,NY,Suffolk County,Census Tract 1238.01,35620,3338.999988,4882.045
36103123802,NY,Suffolk County,Census Tract 1238.02,35620,4781.000019,4450.493
36103123900,NY,Suffolk County,Census Tract 1239,35620,5786.40955,4437.179
36103124001,NY,Suffolk County,Census Tract 1240.01,35620,5128.278124,4374.976
36103124002,NY,Suffolk County,Census Tract 1240.02,35620,4517.722701,4374.975
36103124101,NY,Suffolk County,Census Tract 1241.01,35620,4285.698154,4515.427
36103124102,NY,Suffolk County,Census Tract 1241.02,35620,3674.301178,4515.427
36103124200,NY,Suffolk County,Census Tract 1242,35620,5990.999988,4352.365
36103124300,NY,Suffolk County,Census Tract 1243,35620,5595.943976,4520.19
36103124401,NY,Suffolk County,Census Tract 1244.01,35620,917.3389454,4914.095
36103124402,NY,Suffolk County,Census Tract 1244.02,35620,5816.517312,4931.553
36103124500,NY,Suffolk County,Census Tract 1245,35620,5606.385403,4905.356
36103124601,NY,Suffolk County,Census Tract 1246.01,35620,3301.513387,6505.142
36103124602,NY,Suffolk County,Census Tract 1246.02,35620,3928.000017,5477.622
36103134702,NY,Suffolk County,Census Tract 1347.02,35620,6100.167602,4398.839
36103134703,NY,Suffolk County,Census Tract 1347.03,35620,3702.773533,6399.62
36103134704,NY,Suffolk County,Census Tract 1347.04,35620,1221.475748,6399.62
36103134902,NY,Suffolk County,Census Tract 1349.02,35620,5238.999717,5255.298
36103134903,NY,Suffolk County,Census Tract 1349.03,35620,1797.000014,7237.709
36103134904,NY,Suffolk County,Census Tract 1349.04,35620,5945.667076,6706.966
36103134906,NY,Suffolk County,Census Tract 1349.06,35620,5551.89165,5099.275
36103134907,NY,Suffolk County,Census Tract 1349.07,35620,8603.691559,2643.297
36103135002,NY,Suffolk County,Census Tract 1350.02,35620,5547.999949,4952.383
36103135003,NY,Suffolk County,Census Tract 1350.03,35620,4881.566306,4676.073
36103135004,NY,Suffolk County,Census Tract 1350.04,35620,1836.016459,7627.751
36103135005,NY,Suffolk County,Census Tract 1350.05,35620,355.4979033,7625.685
36103135101,NY,Suffolk County,Census Tract 1351.01,35620,5808.000022,6042.774
36103135102,NY,Suffolk County,Census Tract 1351.02,35620,5052.999956,5360.664
36103135103,NY,Suffolk County,Census Tract 1351.03,35620,4045.000001,5826.906
36103135104,NY,Suffolk County,Census Tract 1351.04,35620,4234.000012,5129.563
36103135201,NY,Suffolk County,Census Tract 1352.01,35620,3092.000048,4824.464
36103135204,NY,Suffolk County,Census Tract 1352.04,35620,4240.000006,5548.048
36103135205,NY,Suffolk County,Census Tract 1352.05,35620,5047.348162,5830.582
36103135208,NY,Suffolk County,Census Tract 1352.08,35620,3585.574167,5998.538
36103135209,NY,Suffolk County,Census Tract 1352.09,35620,6100.93901,5878.835
36103135301,NY,Suffolk County,Census Tract 1353.01,35620,4104.999935,5055.497
36103135303,NY,Suffolk County,Census Tract 1353.03,35620,4349.466252,5424.905
36103135304,NY,Suffolk County,Census Tract 1353.04,35620,3212.867414,5420.063
36103135401,NY,Suffolk County,Census Tract 1354.01,35620,4268.335498,5302.328
